
0it [00:00, ?it/s]
4727it [29:55,  1.25it/s, bound:2787 nc:461 ncall:1.1e+06 eff:0.4% logz=45.91+/-0.21 dlogz:2.114>0.1]
4735it [30:00,  1.36it/s, bound:2795 nc:446 ncall:1.1e+06 eff:0.4% logz=45.92+/-0.21 dlogz:2.090>0.1]
4743it [30:05,  1.43it/s, bound:2803 nc:440 ncall:1.1e+06 eff:0.4% logz=45.93+/-0.21 dlogz:2.065>0.1]
4750it [30:05,  2.04it/s, bound:2810 nc:  1 ncall:1.1e+06 eff:0.5% logz=46.29+/-0.22 dlogz:0.966>0.1]
4753it [30:10,  1.47it/s, bound:2813 nc:449 ncall:1.1e+06 eff:0.4% logz=45.94+/-0.21 dlogz:2.034>0.1]
4758it [30:15,  1.28it/s, bound:2819 nc:460 ncall:1.1e+06 eff:0.4% logz=45.95+/-0.21 dlogz:2.019>0.1]
4760it [30:20,  1.01s/it, bound:2822 nc:886 ncall:1.1e+06 eff:0.4% logz=45.95+/-0.21 dlogz:2.013>0.1]
4765it [30:26,  1.04s/it, bound:2827 nc:463 ncall:1.1e+06 eff:0.4% logz=45.95+/-0.21 dlogz:1.998>0.1]
4773it [30:31,  1.16it/s, bound:2835 nc:449 ncall:1.1e+06 eff:0.4% logz=45.96+/-0.21 dlogz:1.974>0.1]
4781it [30:36,  1.27it/s, bound:2843 nc:454 ncall:1.1e+06 eff:0.4% logz=45.97+/-0.21 dlogz:1.950>0.1]
4788it [30:36,  1.85it/s, bound:2850 nc:440 ncall:1.1e+06 eff:0.4% logz=45.98+/-0.21 dlogz:1.929>0.1]
4791it [30:41,  1.38it/s, bound:2853 nc:426 ncall:1.1e+06 eff:0.4% logz=45.98+/-0.21 dlogz:1.920>0.1]
4797it [30:46,  1.31it/s, bound:2859 nc:447 ncall:1.1e+06 eff:0.4% logz=45.99+/-0.21 dlogz:1.902>0.1]
4805it [30:52,  1.37it/s, bound:2867 nc:460 ncall:1.1e+06 eff:0.4% logz=45.99+/-0.21 dlogz:1.878>0.1]
4812it [30:52,  2.00it/s, bound:2874 nc:457 ncall:1.1e+06 eff:0.4% logz=46.00+/-0.21 dlogz:1.858>0.1]
4815it [30:57,  1.44it/s, bound:2877 nc:433 ncall:1.1e+06 eff:0.4% logz=46.00+/-0.21 dlogz:1.849>0.1]
4821it [31:02,  1.32it/s, bound:2883 nc:441 ncall:1.1e+06 eff:0.4% logz=46.01+/-0.21 dlogz:1.832>0.1]
4829it [31:08,  1.37it/s, bound:2891 nc:454 ncall:1.1e+06 eff:0.4% logz=46.02+/-0.21 dlogz:1.809>0.1]
4836it [31:08,  1.99it/s, bound:2898 nc:449 ncall:1.1e+06 eff:0.4% logz=46.02+/-0.21 dlogz:1.789>0.1]
4839it [31:13,  1.40it/s, bound:2901 nc:439 ncall:1.1e+06 eff:0.4% logz=46.02+/-0.21 dlogz:1.780>0.1]
4845it [31:19,  1.27it/s, bound:2907 nc:464 ncall:1.1e+06 eff:0.4% logz=46.03+/-0.21 dlogz:1.763>0.1]
4853it [31:24,  1.34it/s, bound:2915 nc:432 ncall:1.1e+06 eff:0.4% logz=46.04+/-0.21 dlogz:1.741>0.1]
4861it [31:29,  1.41it/s, bound:2923 nc:454 ncall:1.1e+06 eff:0.4% logz=46.04+/-0.21 dlogz:1.718>0.1]
4868it [31:29,  2.01it/s, bound:2930 nc:  1 ncall:1.1e+06 eff:0.4% logz=46.15+/-0.21 dlogz:1.393>0.1]
4871it [31:35,  1.43it/s, bound:2933 nc:455 ncall:1.1e+06 eff:0.4% logz=46.05+/-0.21 dlogz:1.691>0.1]
4877it [31:40,  1.32it/s, bound:2939 nc:468 ncall:1.1e+06 eff:0.4% logz=46.06+/-0.21 dlogz:1.674>0.1]
4884it [31:40,  1.98it/s, bound:2946 nc:440 ncall:1.1e+06 eff:0.4% logz=46.07+/-0.21 dlogz:1.655>0.1]
4887it [31:46,  1.37it/s, bound:2949 nc:459 ncall:1.1e+06 eff:0.4% logz=46.07+/-0.21 dlogz:1.647>0.1]
4893it [31:51,  1.28it/s, bound:2955 nc:461 ncall:1.1e+06 eff:0.4% logz=46.07+/-0.21 dlogz:1.631>0.1]
4901it [31:56,  1.38it/s, bound:2963 nc:449 ncall:1.1e+06 eff:0.4% logz=46.08+/-0.21 dlogz:1.609>0.1]
4909it [32:01,  1.43it/s, bound:2971 nc:454 ncall:1.1e+06 eff:0.4% logz=46.09+/-0.21 dlogz:1.588>0.1]
4916it [32:01,  2.05it/s, bound:2978 nc:  1 ncall:1.1e+06 eff:0.4% logz=46.19+/-0.21 dlogz:1.249>0.1]
4919it [32:07,  1.42it/s, bound:2981 nc:486 ncall:1.1e+06 eff:0.4% logz=46.09+/-0.21 dlogz:1.561>0.1]
4924it [32:07,  1.93it/s, bound:2986 nc:474 ncall:1.2e+06 eff:0.4% logz=46.10+/-0.21 dlogz:1.548>0.1]
4927it [32:13,  1.29it/s, bound:2989 nc:475 ncall:1.2e+06 eff:0.4% logz=46.10+/-0.21 dlogz:1.540>0.1]
4933it [32:18,  1.22it/s, bound:2995 nc:430 ncall:1.2e+06 eff:0.4% logz=46.11+/-0.21 dlogz:1.525>0.1]
4940it [32:18,  1.92it/s, bound:3002 nc:  1 ncall:1.2e+06 eff:0.4% logz=46.14+/-0.21 dlogz:1.420>0.1]
4944it [32:23,  1.46it/s, bound:3006 nc:434 ncall:1.2e+06 eff:0.4% logz=46.12+/-0.21 dlogz:1.496>0.1]
4949it [32:29,  1.25it/s, bound:3011 nc:462 ncall:1.2e+06 eff:0.4% logz=46.12+/-0.21 dlogz:1.484>0.1]
4954it [32:29,  1.75it/s, bound:3017 nc:465 ncall:1.2e+06 eff:0.4% logz=46.12+/-0.21 dlogz:1.471>0.1]
4957it [32:34,  1.18it/s, bound:3020 nc:490 ncall:1.2e+06 eff:0.4% logz=46.13+/-0.21 dlogz:1.463>0.1]
4963it [32:35,  1.85it/s, bound:3026 nc:477 ncall:1.2e+06 eff:0.4% logz=46.13+/-0.21 dlogz:1.448>0.1]
4966it [32:40,  1.24it/s, bound:3029 nc:442 ncall:1.2e+06 eff:0.4% logz=46.13+/-0.21 dlogz:1.441>0.1]
4972it [32:45,  1.19it/s, bound:3035 nc:479 ncall:1.2e+06 eff:0.4% logz=46.14+/-0.21 dlogz:1.426>0.1]
4976it [32:45,  1.59it/s, bound:3039 nc:479 ncall:1.2e+06 eff:0.4% logz=46.14+/-0.21 dlogz:1.416>0.1]
4980it [32:51,  1.19it/s, bound:3043 nc:490 ncall:1.2e+06 eff:0.4% logz=46.14+/-0.21 dlogz:1.406>0.1]
4985it [32:51,  1.74it/s, bound:3048 nc:484 ncall:1.2e+06 eff:0.4% logz=46.15+/-0.21 dlogz:1.393>0.1]
4988it [32:57,  1.18it/s, bound:3052 nc:492 ncall:1.2e+06 eff:0.4% logz=46.15+/-0.21 dlogz:1.386>0.1]
4993it [32:57,  1.77it/s, bound:3057 nc:487 ncall:1.2e+06 eff:0.4% logz=46.15+/-0.21 dlogz:1.374>0.1]
4996it [33:03,  1.15it/s, bound:3060 nc:475 ncall:1.2e+06 eff:0.4% logz=46.16+/-0.21 dlogz:1.366>0.1]
5002it [33:03,  1.87it/s, bound:3066 nc:470 ncall:1.2e+06 eff:0.4% logz=46.16+/-0.21 dlogz:1.352>0.1]
5005it [33:08,  1.23it/s, bound:3069 nc:474 ncall:1.2e+06 eff:0.4% logz=46.16+/-0.21 dlogz:1.345>0.1]
5011it [33:14,  1.15it/s, bound:3075 nc:481 ncall:1.2e+06 eff:0.4% logz=46.17+/-0.21 dlogz:1.330>0.1]
5016it [33:14,  1.66it/s, bound:3080 nc:449 ncall:1.2e+06 eff:0.4% logz=46.17+/-0.21 dlogz:1.318>0.1]
5019it [33:19,  1.18it/s, bound:3083 nc:479 ncall:1.2e+06 eff:0.4% logz=46.17+/-0.21 dlogz:1.311>0.1]
5024it [33:19,  1.76it/s, bound:3088 nc:466 ncall:1.2e+06 eff:0.4% logz=46.18+/-0.21 dlogz:1.299>0.1]
5027it [33:25,  1.17it/s, bound:3091 nc:480 ncall:1.2e+06 eff:0.4% logz=46.18+/-0.21 dlogz:1.292>0.1]
5032it [33:25,  1.76it/s, bound:3096 nc:477 ncall:1.2e+06 eff:0.4% logz=46.18+/-0.21 dlogz:1.280>0.1]
5035it [33:31,  1.15it/s, bound:3099 nc:481 ncall:1.2e+06 eff:0.4% logz=46.19+/-0.21 dlogz:1.273>0.1]
5040it [33:31,  1.75it/s, bound:3104 nc:482 ncall:1.2e+06 eff:0.4% logz=46.19+/-0.21 dlogz:1.261>0.1]
5043it [33:36,  1.15it/s, bound:3107 nc:466 ncall:1.2e+06 eff:0.4% logz=46.19+/-0.21 dlogz:1.254>0.1]
5049it [33:36,  1.89it/s, bound:3113 nc:465 ncall:1.2e+06 eff:0.4% logz=46.20+/-0.21 dlogz:1.241>0.1]
5053it [33:42,  1.31it/s, bound:3117 nc:466 ncall:1.2e+06 eff:0.4% logz=46.20+/-0.21 dlogz:1.231>0.1]
5058it [33:42,  1.93it/s, bound:3122 nc:  1 ncall:1.2e+06 eff:0.4% logz=46.59+/-0.23 dlogz:0.146>0.1]
5061it [33:48,  1.23it/s, bound:3125 nc:469 ncall:1.2e+06 eff:0.4% logz=46.21+/-0.21 dlogz:1.213>0.1]
5066it [33:48,  1.85it/s, bound:3130 nc:477 ncall:1.2e+06 eff:0.4% logz=46.21+/-0.21 dlogz:1.202>0.1]
5069it [33:53,  1.21it/s, bound:3133 nc:453 ncall:1.2e+06 eff:0.4% logz=46.21+/-0.21 dlogz:1.195>0.1]
5075it [33:58,  1.18it/s, bound:3139 nc:435 ncall:1.2e+06 eff:0.4% logz=46.22+/-0.21 dlogz:1.182>0.1]
5083it [34:04,  1.31it/s, bound:3147 nc:435 ncall:1.2e+06 eff:0.4% logz=46.22+/-0.21 dlogz:1.164>0.1]
5090it [34:04,  1.99it/s, bound:3154 nc:440 ncall:1.2e+06 eff:0.4% logz=46.23+/-0.21 dlogz:1.149>0.1]
5093it [34:09,  1.38it/s, bound:3157 nc:443 ncall:1.2e+06 eff:0.4% logz=46.23+/-0.21 dlogz:1.142>0.1]
5098it [34:09,  1.93it/s, bound:3162 nc:453 ncall:1.2e+06 eff:0.4% logz=46.23+/-0.21 dlogz:1.131>0.1]
5101it [34:15,  1.24it/s, bound:3165 nc:476 ncall:1.2e+06 eff:0.4% logz=46.23+/-0.21 dlogz:1.125>0.1]
5106it [34:15,  1.82it/s, bound:3170 nc:  1 ncall:1.2e+06 eff:0.4% logz=46.32+/-0.22 dlogz:0.872>0.1]
5109it [34:21,  1.19it/s, bound:3173 nc:471 ncall:1.2e+06 eff:0.4% logz=46.24+/-0.21 dlogz:1.107>0.1]
5114it [34:21,  1.79it/s, bound:3178 nc:465 ncall:1.2e+06 eff:0.4% logz=46.24+/-0.21 dlogz:1.097>0.1]
5117it [34:26,  1.18it/s, bound:3181 nc:487 ncall:1.2e+06 eff:0.4% logz=46.25+/-0.21 dlogz:1.090>0.1]
5122it [34:26,  1.80it/s, bound:3186 nc:473 ncall:1.2e+06 eff:0.4% logz=46.25+/-0.21 dlogz:1.080>0.1]
5125it [34:32,  1.16it/s, bound:3189 nc:473 ncall:1.2e+06 eff:0.4% logz=46.25+/-0.21 dlogz:1.074>0.1]
5130it [34:32,  1.78it/s, bound:3194 nc:  1 ncall:1.2e+06 eff:0.4% logz=46.43+/-0.22 dlogz:0.544>0.1]
5133it [34:38,  1.16it/s, bound:3197 nc:468 ncall:1.3e+06 eff:0.4% logz=46.26+/-0.21 dlogz:1.057>0.1]
5139it [34:43,  1.15it/s, bound:3203 nc:437 ncall:1.3e+06 eff:0.4% logz=46.26+/-0.22 dlogz:1.045>0.1]
5145it [34:43,  1.79it/s, bound:3209 nc:  1 ncall:1.3e+06 eff:0.4% logz=46.34+/-0.22 dlogz:0.790>0.1]
5148it [34:49,  1.20it/s, bound:3212 nc:476 ncall:1.3e+06 eff:0.4% logz=46.27+/-0.22 dlogz:1.026>0.1]
5153it [34:49,  1.77it/s, bound:3217 nc:467 ncall:1.3e+06 eff:0.4% logz=46.27+/-0.22 dlogz:1.016>0.1]
5156it [34:54,  1.17it/s, bound:3220 nc:469 ncall:1.3e+06 eff:0.4% logz=46.27+/-0.22 dlogz:1.010>0.1]
5163it [35:00,  1.23it/s, bound:3227 nc:436 ncall:1.3e+06 eff:0.4% logz=46.28+/-0.22 dlogz:0.996>0.1]
5171it [35:05,  1.31it/s, bound:3235 nc:437 ncall:1.3e+06 eff:0.4% logz=46.28+/-0.22 dlogz:0.981>0.1]
5178it [35:05,  1.97it/s, bound:3242 nc:  1 ncall:1.3e+06 eff:0.4% logz=46.54+/-0.22 dlogz:0.265>0.1]
5181it [35:11,  1.37it/s, bound:3245 nc:433 ncall:1.3e+06 eff:0.4% logz=46.29+/-0.22 dlogz:0.961>0.1]
5187it [35:16,  1.26it/s, bound:3251 nc:457 ncall:1.3e+06 eff:0.4% logz=46.29+/-0.22 dlogz:0.949>0.1]
5194it [35:16,  1.94it/s, bound:3258 nc:444 ncall:1.3e+06 eff:0.4% logz=46.30+/-0.22 dlogz:0.936>0.1]
5198it [35:22,  1.40it/s, bound:3262 nc:451 ncall:1.3e+06 eff:0.4% logz=46.30+/-0.22 dlogz:0.929>0.1]
5203it [35:27,  1.22it/s, bound:3267 nc:471 ncall:1.3e+06 eff:0.4% logz=46.30+/-0.22 dlogz:0.919>0.1]
5209it [35:33,  1.17it/s, bound:3275 nc:472 ncall:1.3e+06 eff:0.4% logz=46.30+/-0.22 dlogz:0.908>0.1]
5217it [35:38,  1.28it/s, bound:3283 nc:478 ncall:1.3e+06 eff:0.4% logz=46.31+/-0.22 dlogz:0.893>0.1]
5224it [35:38,  1.88it/s, bound:3290 nc:471 ncall:1.3e+06 eff:0.4% logz=46.31+/-0.22 dlogz:0.880>0.1]
5227it [35:44,  1.35it/s, bound:3293 nc:455 ncall:1.3e+06 eff:0.4% logz=46.32+/-0.22 dlogz:0.875>0.1]
5233it [35:49,  1.25it/s, bound:3299 nc:443 ncall:1.3e+06 eff:0.4% logz=46.32+/-0.22 dlogz:0.864>0.1]
5241it [35:55,  1.32it/s, bound:3307 nc:476 ncall:1.3e+06 eff:0.4% logz=46.32+/-0.22 dlogz:0.850>0.1]
5248it [35:55,  1.93it/s, bound:3314 nc:454 ncall:1.3e+06 eff:0.4% logz=46.33+/-0.22 dlogz:0.838>0.1]
5251it [36:00,  1.40it/s, bound:3317 nc:449 ncall:1.3e+06 eff:0.4% logz=46.33+/-0.22 dlogz:0.832>0.1]
5257it [36:05,  1.27it/s, bound:3323 nc:467 ncall:1.3e+06 eff:0.4% logz=46.33+/-0.22 dlogz:0.822>0.1]
5265it [36:11,  1.34it/s, bound:3331 nc:458 ncall:1.3e+06 eff:0.4% logz=46.34+/-0.22 dlogz:0.808>0.1]
5272it [36:11,  1.96it/s, bound:3338 nc:454 ncall:1.3e+06 eff:0.4% logz=46.34+/-0.22 dlogz:0.796>0.1]
5275it [36:17,  1.37it/s, bound:3341 nc:467 ncall:1.3e+06 eff:0.4% logz=46.34+/-0.22 dlogz:0.791>0.1]
5281it [36:22,  1.26it/s, bound:3347 nc:461 ncall:1.3e+06 eff:0.4% logz=46.35+/-0.22 dlogz:0.781>0.1]
5289it [36:28,  1.33it/s, bound:3355 nc:471 ncall:1.3e+06 eff:0.4% logz=46.35+/-0.22 dlogz:0.768>0.1]
5296it [36:28,  1.94it/s, bound:3362 nc:447 ncall:1.3e+06 eff:0.4% logz=46.36+/-0.22 dlogz:0.757>0.1]
5299it [36:33,  1.41it/s, bound:3365 nc:460 ncall:1.3e+06 eff:0.4% logz=46.36+/-0.22 dlogz:0.752>0.1]
5305it [36:38,  1.29it/s, bound:3371 nc:471 ncall:1.3e+06 eff:0.4% logz=46.36+/-0.22 dlogz:0.742>0.1]
5313it [36:44,  1.34it/s, bound:3379 nc:485 ncall:1.3e+06 eff:0.4% logz=46.37+/-0.22 dlogz:0.729>0.1]
5321it [36:49,  1.38it/s, bound:3387 nc:450 ncall:1.3e+06 eff:0.4% logz=46.37+/-0.22 dlogz:0.717>0.1]
5328it [36:49,  1.97it/s, bound:3394 nc:  1 ncall:1.3e+06 eff:0.4% logz=46.66+/-0.24 dlogz:0.023>0.1]
5331it [36:55,  1.39it/s, bound:3397 nc:472 ncall:1.3e+06 eff:0.4% logz=46.37+/-0.22 dlogz:0.702>0.1]
5337it [37:01,  1.28it/s, bound:3403 nc:468 ncall:1.3e+06 eff:0.4% logz=46.38+/-0.22 dlogz:0.692>0.1]
5345it [37:06,  1.33it/s, bound:3411 nc:470 ncall:1.3e+06 eff:0.4% logz=46.38+/-0.22 dlogz:0.680>0.1]
5352it [37:06,  1.93it/s, bound:3418 nc:  1 ncall:1.4e+06 eff:0.4% logz=46.61+/-0.23 dlogz:0.106>0.1]
5355it [37:12,  1.37it/s, bound:3421 nc:470 ncall:1.4e+06 eff:0.4% logz=46.39+/-0.22 dlogz:0.666>0.1]
5360it [37:17,  1.19it/s, bound:3427 nc:478 ncall:1.4e+06 eff:0.4% logz=46.39+/-0.22 dlogz:0.658>0.1]
5367it [37:17,  1.83it/s, bound:3434 nc:474 ncall:1.4e+06 eff:0.4% logz=46.39+/-0.22 dlogz:0.648>0.1]
5370it [37:23,  1.29it/s, bound:3437 nc:464 ncall:1.4e+06 eff:0.4% logz=46.39+/-0.22 dlogz:0.644>0.1]
5375it [37:28,  1.16it/s, bound:3443 nc:943 ncall:1.4e+06 eff:0.4% logz=46.40+/-0.22 dlogz:0.637>0.1]
5381it [37:28,  1.75it/s, bound:3449 nc:462 ncall:1.4e+06 eff:0.4% logz=46.40+/-0.22 dlogz:0.629>0.1]
5384it [37:34,  1.25it/s, bound:3452 nc:464 ncall:1.4e+06 eff:0.4% logz=46.40+/-0.22 dlogz:0.624>0.1]
5391it [37:39,  1.24it/s, bound:3459 nc:467 ncall:1.4e+06 eff:0.4% logz=46.41+/-0.22 dlogz:0.615>0.1]
5398it [37:39,  1.92it/s, bound:3466 nc:459 ncall:1.4e+06 eff:0.4% logz=46.41+/-0.22 dlogz:0.605>0.1]
5401it [37:45,  1.32it/s, bound:3469 nc:469 ncall:1.4e+06 eff:0.4% logz=46.41+/-0.22 dlogz:0.601>0.1]
5407it [37:50,  1.24it/s, bound:3475 nc:456 ncall:1.4e+06 eff:0.4% logz=46.41+/-0.22 dlogz:0.593>0.1]
5414it [37:50,  1.93it/s, bound:3482 nc:  1 ncall:1.4e+06 eff:0.4% logz=46.45+/-0.22 dlogz:0.482>0.1]
5418it [37:55,  1.43it/s, bound:3486 nc:457 ncall:1.4e+06 eff:0.4% logz=46.42+/-0.22 dlogz:0.579>0.1]
5423it [38:01,  1.23it/s, bound:3491 nc:473 ncall:1.4e+06 eff:0.4% logz=46.42+/-0.22 dlogz:0.572>0.1]
5431it [38:07,  1.31it/s, bound:3499 nc:475 ncall:1.4e+06 eff:0.4% logz=46.42+/-0.22 dlogz:0.562>0.1]
5438it [38:07,  1.94it/s, bound:3506 nc:465 ncall:1.4e+06 eff:0.4% logz=46.43+/-0.22 dlogz:0.553>0.1]
5441it [38:12,  1.34it/s, bound:3509 nc:481 ncall:1.4e+06 eff:0.4% logz=46.43+/-0.22 dlogz:0.549>0.1]
5447it [38:18,  1.22it/s, bound:3515 nc:475 ncall:1.4e+06 eff:0.4% logz=46.43+/-0.22 dlogz:0.542>0.1]
5454it [38:18,  1.87it/s, bound:3522 nc:474 ncall:1.4e+06 eff:0.4% logz=46.43+/-0.22 dlogz:0.534>0.1]
5457it [38:24,  1.32it/s, bound:3525 nc:458 ncall:1.4e+06 eff:0.4% logz=46.44+/-0.22 dlogz:0.530>0.1]
5463it [38:29,  1.23it/s, bound:3531 nc:437 ncall:1.4e+06 eff:0.4% logz=46.44+/-0.22 dlogz:0.523>0.1]
5470it [38:29,  1.89it/s, bound:3538 nc:457 ncall:1.4e+06 eff:0.4% logz=46.44+/-0.22 dlogz:0.514>0.1]
5473it [38:35,  1.32it/s, bound:3541 nc:475 ncall:1.4e+06 eff:0.4% logz=46.44+/-0.22 dlogz:0.511>0.1]
5478it [38:40,  1.14it/s, bound:3547 nc:960 ncall:1.4e+06 eff:0.4% logz=46.44+/-0.22 dlogz:0.505>0.1]
5485it [38:40,  1.81it/s, bound:3554 nc:  1 ncall:1.4e+06 eff:0.4% logz=46.61+/-0.22 dlogz:0.123>0.1]
5489it [38:46,  1.34it/s, bound:3558 nc:484 ncall:1.4e+06 eff:0.4% logz=46.45+/-0.22 dlogz:0.493>0.1]
5494it [38:52,  1.16it/s, bound:3563 nc:480 ncall:1.4e+06 eff:0.4% logz=46.45+/-0.22 dlogz:0.487>0.1]
5500it [38:52,  1.73it/s, bound:3569 nc:  1 ncall:1.4e+06 eff:0.4% logz=46.51+/-0.22 dlogz:0.333>0.1]
5503it [38:57,  1.23it/s, bound:3572 nc:478 ncall:1.4e+06 eff:0.4% logz=46.45+/-0.22 dlogz:0.477>0.1]
5509it [38:57,  1.89it/s, bound:3578 nc:  1 ncall:1.4e+06 eff:0.4% logz=46.67+/-0.24 dlogz:0.013>0.1]
5513it [39:03,  1.36it/s, bound:3582 nc:469 ncall:1.4e+06 eff:0.4% logz=46.46+/-0.22 dlogz:0.466>0.1]
5518it [39:08,  1.19it/s, bound:3587 nc:468 ncall:1.4e+06 eff:0.4% logz=46.46+/-0.22 dlogz:0.461>0.1]
5524it [39:08,  1.80it/s, bound:3593 nc:  1 ncall:1.4e+06 eff:0.4% logz=46.54+/-0.22 dlogz:0.259>0.1]
5527it [39:14,  1.22it/s, bound:3596 nc:472 ncall:1.4e+06 eff:0.4% logz=46.46+/-0.22 dlogz:0.451>0.1]
5534it [39:19,  1.25it/s, bound:3603 nc:471 ncall:1.4e+06 eff:0.4% logz=46.47+/-0.22 dlogz:0.444>0.1]
5541it [39:19,  1.94it/s, bound:3610 nc:476 ncall:1.4e+06 eff:0.4% logz=46.47+/-0.22 dlogz:0.437>0.1]
5544it [39:25,  1.31it/s, bound:3613 nc:477 ncall:1.4e+06 eff:0.4% logz=46.47+/-0.22 dlogz:0.434>0.1]
5550it [39:31,  1.22it/s, bound:3619 nc:476 ncall:1.4e+06 eff:0.4% logz=46.47+/-0.22 dlogz:0.428>0.1]
5557it [39:31,  1.89it/s, bound:3626 nc:479 ncall:1.5e+06 eff:0.4% logz=46.48+/-0.22 dlogz:0.421>0.1]
5561it [39:36,  1.37it/s, bound:3630 nc:455 ncall:1.5e+06 eff:0.4% logz=46.48+/-0.22 dlogz:0.417>0.1]
5566it [39:42,  1.18it/s, bound:3635 nc:475 ncall:1.5e+06 eff:0.4% logz=46.48+/-0.22 dlogz:0.412>0.1]
5572it [39:42,  1.74it/s, bound:3641 nc:  1 ncall:1.5e+06 eff:0.4% logz=46.55+/-0.22 dlogz:0.246>0.1]
5575it [39:48,  1.22it/s, bound:3644 nc:476 ncall:1.5e+06 eff:0.4% logz=46.48+/-0.22 dlogz:0.403>0.1]
5582it [39:53,  1.23it/s, bound:3651 nc:471 ncall:1.5e+06 eff:0.4% logz=46.48+/-0.22 dlogz:0.397>0.1]
5590it [39:59,  1.33it/s, bound:3659 nc:470 ncall:1.5e+06 eff:0.4% logz=46.49+/-0.22 dlogz:0.389>0.1]
5597it [39:59,  1.96it/s, bound:3666 nc:469 ncall:1.5e+06 eff:0.4% logz=46.49+/-0.22 dlogz:0.383>0.1]
5600it [40:04,  1.35it/s, bound:3669 nc:476 ncall:1.5e+06 eff:0.4% logz=46.49+/-0.22 dlogz:0.380>0.1]
5606it [40:10,  1.24it/s, bound:3675 nc:484 ncall:1.5e+06 eff:0.4% logz=46.49+/-0.22 dlogz:0.375>0.1]
5614it [40:16,  1.29it/s, bound:3683 nc:479 ncall:1.5e+06 eff:0.4% logz=46.50+/-0.22 dlogz:0.368>0.1]
5622it [40:22,  1.32it/s, bound:3691 nc:483 ncall:1.5e+06 eff:0.4% logz=46.50+/-0.22 dlogz:0.361>0.1]
5624it [40:27,  1.02it/s, bound:3693 nc:480 ncall:1.5e+06 eff:0.4% logz=46.50+/-0.22 dlogz:0.359>0.1]
5630it [40:33,  1.03it/s, bound:3699 nc:467 ncall:1.5e+06 eff:0.4% logz=46.50+/-0.22 dlogz:0.354>0.1]
5638it [40:38,  1.17it/s, bound:3707 nc:469 ncall:1.5e+06 eff:0.4% logz=46.50+/-0.22 dlogz:0.347>0.1]
5645it [40:38,  1.72it/s, bound:3714 nc:473 ncall:1.5e+06 eff:0.4% logz=46.51+/-0.22 dlogz:0.342>0.1]
5648it [40:44,  1.28it/s, bound:3717 nc:454 ncall:1.5e+06 eff:0.4% logz=46.51+/-0.22 dlogz:0.339>0.1]
5654it [40:49,  1.19it/s, bound:3723 nc:478 ncall:1.5e+06 eff:0.4% logz=46.51+/-0.22 dlogz:0.334>0.1]
5661it [40:55,  1.20it/s, bound:3731 nc:486 ncall:1.5e+06 eff:0.4% logz=46.51+/-0.22 dlogz:0.329>0.1]
5667it [40:55,  1.69it/s, bound:3737 nc:  1 ncall:1.5e+06 eff:0.4% logz=46.63+/-0.22 dlogz:0.085>0.1]
5670it [41:01,  1.22it/s, bound:3740 nc:479 ncall:1.5e+06 eff:0.4% logz=46.51+/-0.22 dlogz:0.322>0.1]
5677it [41:07,  1.22it/s, bound:3747 nc:473 ncall:1.5e+06 eff:0.4% logz=46.52+/-0.22 dlogz:0.316>0.1]
5685it [41:12,  1.27it/s, bound:3755 nc:476 ncall:1.5e+06 eff:0.4% logz=46.52+/-0.22 dlogz:0.310>0.1]
5691it [41:13,  1.77it/s, bound:3761 nc:  1 ncall:1.5e+06 eff:0.4% logz=46.63+/-0.22 dlogz:0.076>0.1]
5694it [41:18,  1.29it/s, bound:3764 nc:473 ncall:1.5e+06 eff:0.4% logz=46.52+/-0.22 dlogz:0.304>0.1]
5701it [41:23,  1.28it/s, bound:3771 nc:479 ncall:1.5e+06 eff:0.4% logz=46.52+/-0.22 dlogz:0.299>0.1]
5709it [41:29,  1.31it/s, bound:3779 nc:484 ncall:1.5e+06 eff:0.4% logz=46.53+/-0.22 dlogz:0.293>0.1]
5716it [41:29,  1.91it/s, bound:3786 nc:475 ncall:1.5e+06 eff:0.4% logz=46.53+/-0.22 dlogz:0.288>0.1]
5719it [41:35,  1.35it/s, bound:3789 nc:481 ncall:1.5e+06 eff:0.4% logz=46.53+/-0.22 dlogz:0.286>0.1]
5724it [41:40,  1.19it/s, bound:3795 nc:484 ncall:1.5e+06 eff:0.4% logz=46.53+/-0.22 dlogz:0.282>0.1]
5732it [41:46,  1.27it/s, bound:3803 nc:482 ncall:1.5e+06 eff:0.4% logz=46.53+/-0.22 dlogz:0.277>0.1]
5739it [41:46,  1.87it/s, bound:3810 nc:472 ncall:1.5e+06 eff:0.4% logz=46.53+/-0.22 dlogz:0.272>0.1]
5742it [41:52,  1.32it/s, bound:3813 nc:486 ncall:1.5e+06 eff:0.4% logz=46.54+/-0.22 dlogz:0.270>0.1]
5747it [41:57,  1.16it/s, bound:3819 nc:485 ncall:1.5e+06 eff:0.4% logz=46.54+/-0.22 dlogz:0.267>0.1]
5755it [42:03,  1.25it/s, bound:3827 nc:477 ncall:1.5e+06 eff:0.4% logz=46.54+/-0.22 dlogz:0.262>0.1]
5762it [42:03,  1.85it/s, bound:3834 nc:  1 ncall:1.5e+06 eff:0.4% logz=46.65+/-0.22 dlogz:0.042>0.1]
5765it [42:09,  1.30it/s, bound:3837 nc:477 ncall:1.6e+06 eff:0.4% logz=46.54+/-0.22 dlogz:0.255>0.1]
