
0it [00:00, ?it/s]
4495it [31:34,  1.06it/s, bound:2838 nc:340 ncall:9.9e+05 eff:0.5% logz=44.78+/-0.21 dlogz:3.411>0.1]
4498it [31:34,  1.48it/s, bound:2841 nc:393 ncall:1.0e+06 eff:0.5% logz=44.78+/-0.21 dlogz:3.400>0.1]
4502it [31:35,  2.27it/s, bound:2844 nc:314 ncall:1.0e+06 eff:0.5% logz=44.79+/-0.21 dlogz:3.386>0.1]
4505it [31:40,  1.28it/s, bound:2846 nc:377 ncall:1.0e+06 eff:0.5% logz=44.79+/-0.21 dlogz:3.375>0.1]
4508it [31:40,  1.75it/s, bound:2849 nc:344 ncall:1.0e+06 eff:0.5% logz=44.80+/-0.21 dlogz:3.364>0.1]
4511it [31:45,  1.06it/s, bound:2852 nc:337 ncall:1.0e+06 eff:0.5% logz=44.80+/-0.21 dlogz:3.354>0.1]
4514it [31:45,  1.48it/s, bound:2855 nc:305 ncall:1.0e+06 eff:0.5% logz=44.80+/-0.21 dlogz:3.343>0.1]
4518it [31:51,  1.04it/s, bound:2859 nc:456 ncall:1.0e+06 eff:0.5% logz=44.81+/-0.21 dlogz:3.329>0.1]
4521it [31:51,  1.41it/s, bound:2862 nc:382 ncall:1.0e+06 eff:0.5% logz=44.81+/-0.21 dlogz:3.318>0.1]
4524it [31:52,  1.93it/s, bound:2865 nc:376 ncall:1.0e+06 eff:0.5% logz=44.81+/-0.21 dlogz:3.308>0.1]
4526it [31:57,  1.03s/it, bound:2867 nc:356 ncall:1.0e+06 eff:0.5% logz=44.82+/-0.21 dlogz:3.301>0.1]
4529it [31:58,  1.39it/s, bound:2870 nc:406 ncall:1.0e+06 eff:0.4% logz=44.82+/-0.21 dlogz:3.290>0.1]
4533it [32:03,  1.00s/it, bound:2874 nc:384 ncall:1.0e+06 eff:0.4% logz=44.82+/-0.21 dlogz:3.276>0.1]
4536it [32:04,  1.37it/s, bound:2877 nc:379 ncall:1.0e+06 eff:0.4% logz=44.83+/-0.21 dlogz:3.266>0.1]
4540it [32:04,  2.07it/s, bound:2881 nc:334 ncall:1.0e+06 eff:0.4% logz=44.83+/-0.21 dlogz:3.252>0.1]
4543it [32:08,  1.28it/s, bound:2883 nc:354 ncall:1.0e+06 eff:0.4% logz=44.84+/-0.21 dlogz:3.241>0.1]
4546it [32:08,  1.75it/s, bound:2886 nc:342 ncall:1.0e+06 eff:0.4% logz=44.84+/-0.21 dlogz:3.231>0.1]
4548it [32:13,  1.05it/s, bound:2888 nc:764 ncall:1.0e+06 eff:0.4% logz=44.84+/-0.21 dlogz:3.224>0.1]
4552it [32:13,  1.66it/s, bound:2891 nc:245 ncall:1.0e+06 eff:0.4% logz=44.85+/-0.21 dlogz:3.210>0.1]
4556it [32:18,  1.21it/s, bound:2894 nc:355 ncall:1.0e+06 eff:0.4% logz=44.85+/-0.21 dlogz:3.196>0.1]
4560it [32:18,  1.78it/s, bound:2897 nc:244 ncall:1.0e+06 eff:0.4% logz=44.86+/-0.21 dlogz:3.182>0.1]
4563it [32:19,  2.35it/s, bound:2900 nc:376 ncall:1.0e+06 eff:0.4% logz=44.86+/-0.21 dlogz:3.172>0.1]
4566it [32:24,  1.24it/s, bound:2903 nc:342 ncall:1.0e+06 eff:0.4% logz=44.86+/-0.21 dlogz:3.161>0.1]
4570it [32:24,  1.85it/s, bound:2906 nc:357 ncall:1.0e+06 eff:0.4% logz=44.87+/-0.21 dlogz:3.147>0.1]
4573it [32:30,  1.08it/s, bound:2909 nc:335 ncall:1.0e+06 eff:0.4% logz=44.87+/-0.21 dlogz:3.137>0.1]
4575it [32:30,  1.34it/s, bound:2912 nc:727 ncall:1.0e+06 eff:0.4% logz=44.87+/-0.21 dlogz:3.130>0.1]
4578it [32:30,  1.87it/s, bound:2915 nc:366 ncall:1.0e+06 eff:0.4% logz=44.88+/-0.21 dlogz:3.120>0.1]
4580it [32:36,  1.09s/it, bound:2917 nc:411 ncall:1.0e+06 eff:0.4% logz=44.88+/-0.21 dlogz:3.113>0.1]
4584it [32:36,  1.48it/s, bound:2920 nc:214 ncall:1.0e+06 eff:0.4% logz=44.88+/-0.21 dlogz:3.099>0.1]
4587it [32:42,  1.03s/it, bound:2922 nc:425 ncall:1.0e+06 eff:0.4% logz=44.89+/-0.21 dlogz:3.089>0.1]
4590it [32:42,  1.35it/s, bound:2925 nc:357 ncall:1.0e+06 eff:0.4% logz=44.89+/-0.21 dlogz:3.079>0.1]
4593it [32:42,  1.88it/s, bound:2928 nc:368 ncall:1.0e+06 eff:0.4% logz=44.89+/-0.21 dlogz:3.068>0.1]
4595it [32:49,  1.11s/it, bound:2930 nc:385 ncall:1.0e+06 eff:0.4% logz=44.89+/-0.21 dlogz:3.061>0.1]
4598it [32:49,  1.30it/s, bound:2933 nc:416 ncall:1.0e+06 eff:0.4% logz=44.90+/-0.21 dlogz:3.051>0.1]
4601it [32:49,  1.85it/s, bound:2936 nc:390 ncall:1.0e+06 eff:0.4% logz=44.90+/-0.21 dlogz:3.041>0.1]
4603it [32:55,  1.10s/it, bound:2938 nc:402 ncall:1.0e+06 eff:0.4% logz=44.90+/-0.21 dlogz:3.034>0.1]
4605it [32:55,  1.19it/s, bound:2940 nc:374 ncall:1.0e+06 eff:0.4% logz=44.90+/-0.21 dlogz:3.027>0.1]
4608it [32:55,  1.77it/s, bound:2943 nc:329 ncall:1.0e+06 eff:0.4% logz=44.91+/-0.21 dlogz:3.017>0.1]
4611it [33:01,  1.03s/it, bound:2946 nc:392 ncall:1.0e+06 eff:0.4% logz=44.91+/-0.21 dlogz:3.007>0.1]
4614it [33:01,  1.40it/s, bound:2949 nc:381 ncall:1.0e+06 eff:0.4% logz=44.91+/-0.21 dlogz:2.997>0.1]
4618it [33:01,  2.19it/s, bound:2952 nc:292 ncall:1.0e+06 eff:0.4% logz=44.92+/-0.21 dlogz:2.983>0.1]
4620it [33:07,  1.03it/s, bound:2954 nc:380 ncall:1.0e+06 eff:0.4% logz=44.92+/-0.21 dlogz:2.976>0.1]
4622it [33:07,  1.32it/s, bound:2956 nc:  1 ncall:1.0e+06 eff:0.5% logz=45.79+/-0.34 dlogz:0.093>0.1]
4625it [33:07,  1.94it/s, bound:2959 nc:396 ncall:1.0e+06 eff:0.4% logz=44.93+/-0.21 dlogz:2.959>0.1]
4627it [33:14,  1.15s/it, bound:2961 nc:295 ncall:1.0e+06 eff:0.4% logz=44.93+/-0.21 dlogz:2.953>0.1]
4630it [33:14,  1.29it/s, bound:2964 nc:342 ncall:1.0e+06 eff:0.4% logz=44.93+/-0.21 dlogz:2.942>0.1]
4632it [33:14,  1.67it/s, bound:2966 nc:  1 ncall:1.0e+06 eff:0.5% logz=45.31+/-0.22 dlogz:1.634>0.1]
4635it [33:20,  1.13s/it, bound:2969 nc:434 ncall:1.0e+06 eff:0.4% logz=44.94+/-0.21 dlogz:2.925>0.1]
4638it [33:20,  1.29it/s, bound:2972 nc:320 ncall:1.0e+06 eff:0.4% logz=44.94+/-0.21 dlogz:2.915>0.1]
4641it [33:20,  1.85it/s, bound:2975 nc:392 ncall:1.0e+06 eff:0.4% logz=44.94+/-0.21 dlogz:2.905>0.1]
4643it [33:26,  1.09s/it, bound:2977 nc:409 ncall:1.0e+06 eff:0.4% logz=44.95+/-0.21 dlogz:2.899>0.1]
4646it [33:26,  1.35it/s, bound:2980 nc:390 ncall:1.0e+06 eff:0.4% logz=44.95+/-0.21 dlogz:2.889>0.1]
4649it [33:27,  1.93it/s, bound:2983 nc:357 ncall:1.0e+06 eff:0.4% logz=44.95+/-0.21 dlogz:2.878>0.1]
4651it [33:32,  1.01it/s, bound:2985 nc:319 ncall:1.1e+06 eff:0.4% logz=44.95+/-0.21 dlogz:2.872>0.1]
4654it [33:32,  1.49it/s, bound:2988 nc:391 ncall:1.1e+06 eff:0.4% logz=44.96+/-0.21 dlogz:2.862>0.1]
4656it [33:32,  1.92it/s, bound:2990 nc:  1 ncall:1.1e+06 eff:0.5% logz=45.62+/-0.25 dlogz:0.503>0.1]
4659it [33:37,  1.04it/s, bound:2993 nc:334 ncall:1.1e+06 eff:0.4% logz=44.96+/-0.21 dlogz:2.845>0.1]
4661it [33:37,  1.35it/s, bound:2995 nc:403 ncall:1.1e+06 eff:0.4% logz=44.96+/-0.21 dlogz:2.838>0.1]
4663it [33:38,  1.76it/s, bound:2997 nc:392 ncall:1.1e+06 eff:0.4% logz=44.97+/-0.21 dlogz:2.832>0.1]
4665it [33:38,  2.29it/s, bound:3000 nc:728 ncall:1.1e+06 eff:0.4% logz=44.97+/-0.21 dlogz:2.825>0.1]
4667it [33:43,  1.09s/it, bound:3002 nc:372 ncall:1.1e+06 eff:0.4% logz=44.97+/-0.21 dlogz:2.819>0.1]
4669it [33:43,  1.25it/s, bound:3004 nc:369 ncall:1.1e+06 eff:0.4% logz=44.97+/-0.21 dlogz:2.812>0.1]
4671it [33:44,  1.72it/s, bound:3006 nc:365 ncall:1.1e+06 eff:0.4% logz=44.97+/-0.21 dlogz:2.805>0.1]
4673it [33:44,  2.34it/s, bound:3008 nc:324 ncall:1.1e+06 eff:0.4% logz=44.98+/-0.21 dlogz:2.799>0.1]
4675it [33:49,  1.14s/it, bound:3010 nc:417 ncall:1.1e+06 eff:0.4% logz=44.98+/-0.21 dlogz:2.792>0.1]
4677it [33:49,  1.22it/s, bound:3012 nc:420 ncall:1.1e+06 eff:0.4% logz=44.98+/-0.21 dlogz:2.786>0.1]
4679it [33:50,  1.68it/s, bound:3014 nc:384 ncall:1.1e+06 eff:0.4% logz=44.98+/-0.21 dlogz:2.779>0.1]
4681it [33:50,  2.28it/s, bound:3016 nc:399 ncall:1.1e+06 eff:0.4% logz=44.98+/-0.21 dlogz:2.772>0.1]
4683it [33:56,  1.21s/it, bound:3018 nc:398 ncall:1.1e+06 eff:0.4% logz=44.99+/-0.21 dlogz:2.766>0.1]
4685it [33:56,  1.15it/s, bound:3020 nc:408 ncall:1.1e+06 eff:0.4% logz=44.99+/-0.21 dlogz:2.759>0.1]
4687it [33:56,  1.59it/s, bound:3022 nc:395 ncall:1.1e+06 eff:0.4% logz=44.99+/-0.21 dlogz:3.024>0.1]
4689it [33:56,  2.18it/s, bound:3024 nc:366 ncall:1.1e+06 eff:0.4% logz=44.99+/-0.21 dlogz:3.017>0.1]
4691it [34:02,  1.18s/it, bound:3026 nc:368 ncall:1.1e+06 eff:0.4% logz=44.99+/-0.21 dlogz:3.011>0.1]
4693it [34:02,  1.18it/s, bound:3028 nc:367 ncall:1.1e+06 eff:0.4% logz=45.00+/-0.21 dlogz:3.004>0.1]
4695it [34:02,  1.64it/s, bound:3030 nc:367 ncall:1.1e+06 eff:0.4% logz=45.00+/-0.21 dlogz:2.997>0.1]
4697it [34:02,  2.25it/s, bound:3032 nc:343 ncall:1.1e+06 eff:0.4% logz=45.00+/-0.21 dlogz:2.991>0.1]
4699it [34:08,  1.19s/it, bound:3034 nc:301 ncall:1.1e+06 eff:0.4% logz=45.00+/-0.21 dlogz:2.984>0.1]
4701it [34:08,  1.18it/s, bound:3036 nc:352 ncall:1.1e+06 eff:0.4% logz=45.00+/-0.21 dlogz:2.978>0.1]
4703it [34:08,  1.62it/s, bound:3038 nc:407 ncall:1.1e+06 eff:0.4% logz=45.01+/-0.21 dlogz:2.971>0.1]
4705it [34:08,  2.22it/s, bound:3040 nc:385 ncall:1.1e+06 eff:0.4% logz=45.01+/-0.21 dlogz:2.964>0.1]
4707it [34:14,  1.17s/it, bound:3042 nc:390 ncall:1.1e+06 eff:0.4% logz=45.01+/-0.21 dlogz:2.958>0.1]
4709it [34:14,  1.20it/s, bound:3044 nc:360 ncall:1.1e+06 eff:0.4% logz=45.01+/-0.21 dlogz:2.951>0.1]
4711it [34:14,  1.65it/s, bound:3046 nc:352 ncall:1.1e+06 eff:0.4% logz=45.01+/-0.21 dlogz:2.945>0.1]
4713it [34:15,  2.27it/s, bound:3048 nc:361 ncall:1.1e+06 eff:0.4% logz=45.02+/-0.21 dlogz:2.938>0.1]
4715it [34:20,  1.10s/it, bound:3050 nc:300 ncall:1.1e+06 eff:0.4% logz=45.02+/-0.21 dlogz:2.931>0.1]
4717it [34:20,  1.27it/s, bound:3052 nc:406 ncall:1.1e+06 eff:0.4% logz=45.02+/-0.21 dlogz:2.925>0.1]
4719it [34:20,  1.76it/s, bound:3054 nc:397 ncall:1.1e+06 eff:0.4% logz=45.02+/-0.21 dlogz:2.918>0.1]
4721it [34:20,  2.39it/s, bound:3056 nc:315 ncall:1.1e+06 eff:0.4% logz=45.02+/-0.21 dlogz:2.912>0.1]
4723it [34:26,  1.19s/it, bound:3058 nc:397 ncall:1.1e+06 eff:0.4% logz=45.03+/-0.21 dlogz:2.905>0.1]
4725it [34:26,  1.17it/s, bound:3060 nc:462 ncall:1.1e+06 eff:0.4% logz=45.03+/-0.21 dlogz:2.899>0.1]
4727it [34:26,  1.62it/s, bound:3062 nc:417 ncall:1.1e+06 eff:0.4% logz=45.03+/-0.21 dlogz:2.892>0.1]
4729it [34:27,  2.22it/s, bound:3064 nc:334 ncall:1.1e+06 eff:0.4% logz=45.03+/-0.21 dlogz:2.886>0.1]
4731it [34:32,  1.18s/it, bound:3066 nc:448 ncall:1.1e+06 eff:0.4% logz=45.03+/-0.21 dlogz:2.879>0.1]
4733it [34:32,  1.18it/s, bound:3068 nc:393 ncall:1.1e+06 eff:0.4% logz=45.04+/-0.21 dlogz:2.873>0.1]
4735it [34:33,  1.63it/s, bound:3070 nc:379 ncall:1.1e+06 eff:0.4% logz=45.04+/-0.21 dlogz:2.866>0.1]
4737it [34:33,  2.23it/s, bound:3072 nc:337 ncall:1.1e+06 eff:0.4% logz=45.04+/-0.21 dlogz:2.860>0.1]
4739it [34:39,  1.23s/it, bound:3074 nc:326 ncall:1.1e+06 eff:0.4% logz=45.04+/-0.21 dlogz:2.853>0.1]
4741it [34:39,  1.14it/s, bound:3076 nc:304 ncall:1.1e+06 eff:0.4% logz=45.04+/-0.21 dlogz:2.846>0.1]
4744it [34:39,  1.81it/s, bound:3079 nc:300 ncall:1.1e+06 eff:0.4% logz=45.05+/-0.21 dlogz:2.837>0.1]
4746it [34:44,  1.09s/it, bound:3081 nc:267 ncall:1.1e+06 eff:0.4% logz=45.05+/-0.21 dlogz:2.830>0.1]
4748it [34:44,  1.25it/s, bound:3083 nc:268 ncall:1.1e+06 eff:0.4% logz=45.05+/-0.21 dlogz:2.824>0.1]
4750it [34:44,  1.71it/s, bound:3085 nc:  1 ncall:1.1e+06 eff:0.5% logz=45.31+/-0.22 dlogz:1.855>0.1]
4753it [34:44,  2.62it/s, bound:3088 nc:375 ncall:1.1e+06 eff:0.4% logz=45.05+/-0.21 dlogz:2.808>0.1]
4755it [34:50,  1.02s/it, bound:3090 nc:291 ncall:1.1e+06 eff:0.4% logz=45.06+/-0.21 dlogz:2.801>0.1]
4758it [34:50,  1.50it/s, bound:3093 nc:326 ncall:1.1e+06 eff:0.4% logz=45.06+/-0.21 dlogz:2.791>0.1]
4761it [34:50,  2.20it/s, bound:3096 nc:394 ncall:1.1e+06 eff:0.4% logz=45.06+/-0.21 dlogz:2.782>0.1]
4763it [34:56,  1.06s/it, bound:3098 nc:385 ncall:1.1e+06 eff:0.4% logz=45.06+/-0.21 dlogz:2.775>0.1]
4765it [34:56,  1.26it/s, bound:3100 nc:  1 ncall:1.1e+06 eff:0.5% logz=45.71+/-0.26 dlogz:0.314>0.1]
4768it [34:56,  1.91it/s, bound:3103 nc:323 ncall:1.1e+06 eff:0.4% logz=45.07+/-0.21 dlogz:2.759>0.1]
4770it [35:02,  1.06s/it, bound:3105 nc:393 ncall:1.1e+06 eff:0.4% logz=45.07+/-0.21 dlogz:2.753>0.1]
4773it [35:02,  1.42it/s, bound:3108 nc:353 ncall:1.1e+06 eff:0.4% logz=45.07+/-0.21 dlogz:2.743>0.1]
4775it [35:02,  1.85it/s, bound:3110 nc:342 ncall:1.1e+06 eff:0.4% logz=45.08+/-0.21 dlogz:2.737>0.1]
4777it [35:02,  2.43it/s, bound:3112 nc:362 ncall:1.1e+06 eff:0.4% logz=45.08+/-0.21 dlogz:2.731>0.1]
4779it [35:09,  1.20s/it, bound:3114 nc:404 ncall:1.1e+06 eff:0.4% logz=45.08+/-0.21 dlogz:2.724>0.1]
4781it [35:09,  1.14it/s, bound:3116 nc:379 ncall:1.1e+06 eff:0.4% logz=45.08+/-0.21 dlogz:2.718>0.1]
4783it [35:09,  1.55it/s, bound:3118 nc:324 ncall:1.1e+06 eff:0.4% logz=45.08+/-0.21 dlogz:2.712>0.1]
4786it [35:15,  1.20s/it, bound:3121 nc:296 ncall:1.1e+06 eff:0.4% logz=45.09+/-0.21 dlogz:2.702>0.1]
4788it [35:15,  1.12it/s, bound:3123 nc:422 ncall:1.1e+06 eff:0.4% logz=45.09+/-0.21 dlogz:2.696>0.1]
4791it [35:15,  1.71it/s, bound:3126 nc:280 ncall:1.1e+06 eff:0.4% logz=45.09+/-0.21 dlogz:2.686>0.1]
4793it [35:15,  2.23it/s, bound:3128 nc:376 ncall:1.1e+06 eff:0.4% logz=45.09+/-0.21 dlogz:2.680>0.1]
4795it [35:21,  1.08s/it, bound:3130 nc:328 ncall:1.1e+06 eff:0.4% logz=45.09+/-0.21 dlogz:2.674>0.1]
4797it [35:21,  1.25it/s, bound:3132 nc:433 ncall:1.1e+06 eff:0.4% logz=45.09+/-0.21 dlogz:2.667>0.1]
4799it [35:21,  1.70it/s, bound:3134 nc:354 ncall:1.1e+06 eff:0.4% logz=45.10+/-0.21 dlogz:2.661>0.1]
4801it [35:21,  2.31it/s, bound:3136 nc:  1 ncall:1.1e+06 eff:0.5% logz=45.31+/-0.22 dlogz:1.880>0.1]
4803it [35:27,  1.14s/it, bound:3138 nc:298 ncall:1.1e+06 eff:0.4% logz=45.10+/-0.21 dlogz:2.648>0.1]
4805it [35:27,  1.22it/s, bound:3140 nc:390 ncall:1.1e+06 eff:0.4% logz=45.10+/-0.21 dlogz:2.642>0.1]
4807it [35:27,  1.68it/s, bound:3142 nc:303 ncall:1.1e+06 eff:0.4% logz=45.10+/-0.21 dlogz:2.636>0.1]
4809it [35:27,  2.30it/s, bound:3144 nc:432 ncall:1.1e+06 eff:0.4% logz=45.11+/-0.21 dlogz:2.629>0.1]
4811it [35:32,  1.02s/it, bound:3146 nc:352 ncall:1.1e+06 eff:0.4% logz=45.11+/-0.21 dlogz:2.623>0.1]
4814it [35:32,  1.56it/s, bound:3149 nc:315 ncall:1.1e+06 eff:0.4% logz=45.11+/-0.21 dlogz:2.614>0.1]
4817it [35:33,  2.34it/s, bound:3152 nc:362 ncall:1.1e+06 eff:0.4% logz=45.11+/-0.21 dlogz:2.604>0.1]
4819it [35:38,  1.06s/it, bound:3154 nc:310 ncall:1.1e+06 eff:0.4% logz=45.11+/-0.21 dlogz:2.598>0.1]
4822it [35:39,  1.42it/s, bound:3157 nc:404 ncall:1.1e+06 eff:0.4% logz=45.12+/-0.21 dlogz:2.589>0.1]
4824it [35:39,  1.85it/s, bound:3159 nc:  1 ncall:1.1e+06 eff:0.5% logz=45.39+/-0.22 dlogz:1.550>0.1]
4826it [35:45,  1.26s/it, bound:3161 nc:375 ncall:1.1e+06 eff:0.4% logz=45.12+/-0.21 dlogz:2.576>0.1]
4828it [35:45,  1.07it/s, bound:3163 nc:428 ncall:1.1e+06 eff:0.4% logz=45.12+/-0.21 dlogz:2.570>0.1]
4830it [35:45,  1.46it/s, bound:3165 nc:385 ncall:1.1e+06 eff:0.4% logz=45.12+/-0.21 dlogz:2.564>0.1]
4832it [35:45,  1.97it/s, bound:3167 nc:385 ncall:1.1e+06 eff:0.4% logz=45.13+/-0.21 dlogz:2.558>0.1]
4834it [35:51,  1.23s/it, bound:3169 nc:382 ncall:1.1e+06 eff:0.4% logz=45.13+/-0.21 dlogz:2.551>0.1]
4836it [35:52,  1.13it/s, bound:3171 nc:376 ncall:1.1e+06 eff:0.4% logz=45.13+/-0.21 dlogz:2.545>0.1]
4838it [35:52,  1.55it/s, bound:3173 nc:377 ncall:1.1e+06 eff:0.4% logz=45.13+/-0.21 dlogz:2.539>0.1]
4840it [35:52,  2.12it/s, bound:3175 nc:271 ncall:1.1e+06 eff:0.4% logz=45.13+/-0.21 dlogz:2.533>0.1]
4842it [35:58,  1.31s/it, bound:3177 nc:392 ncall:1.1e+06 eff:0.4% logz=45.13+/-0.21 dlogz:2.527>0.1]
4844it [35:59,  1.07it/s, bound:3179 nc:325 ncall:1.1e+06 eff:0.4% logz=45.14+/-0.21 dlogz:2.520>0.1]
4846it [35:59,  1.48it/s, bound:3181 nc:392 ncall:1.1e+06 eff:0.4% logz=45.14+/-0.21 dlogz:2.514>0.1]
4848it [35:59,  2.04it/s, bound:3183 nc:379 ncall:1.1e+06 eff:0.4% logz=45.14+/-0.21 dlogz:2.508>0.1]
4850it [36:05,  1.21s/it, bound:3185 nc:309 ncall:1.1e+06 eff:0.4% logz=45.14+/-0.21 dlogz:2.502>0.1]
4852it [36:05,  1.14it/s, bound:3188 nc:692 ncall:1.1e+06 eff:0.4% logz=45.14+/-0.21 dlogz:2.496>0.1]
4855it [36:05,  1.81it/s, bound:3191 nc:389 ncall:1.1e+06 eff:0.4% logz=45.15+/-0.21 dlogz:2.487>0.1]
4857it [36:10,  1.07s/it, bound:3193 nc:262 ncall:1.1e+06 eff:0.4% logz=45.15+/-0.21 dlogz:2.480>0.1]
4860it [36:10,  1.45it/s, bound:3196 nc:341 ncall:1.1e+06 eff:0.4% logz=45.15+/-0.21 dlogz:2.471>0.1]
4863it [36:10,  2.15it/s, bound:3199 nc:434 ncall:1.1e+06 eff:0.4% logz=45.15+/-0.21 dlogz:2.462>0.1]
4865it [36:16,  1.06s/it, bound:3201 nc:285 ncall:1.1e+06 eff:0.4% logz=45.15+/-0.21 dlogz:2.456>0.1]
4868it [36:16,  1.42it/s, bound:3204 nc:388 ncall:1.1e+06 eff:0.4% logz=45.16+/-0.21 dlogz:2.447>0.1]
4871it [36:16,  2.06it/s, bound:3207 nc:386 ncall:1.1e+06 eff:0.4% logz=45.16+/-0.21 dlogz:2.438>0.1]
4873it [36:21,  1.01s/it, bound:3209 nc:397 ncall:1.1e+06 eff:0.4% logz=45.16+/-0.21 dlogz:2.432>0.1]
4876it [36:21,  1.47it/s, bound:3212 nc:401 ncall:1.1e+06 eff:0.4% logz=45.16+/-0.21 dlogz:2.423>0.1]
4879it [36:22,  2.11it/s, bound:3215 nc:319 ncall:1.1e+06 eff:0.4% logz=45.17+/-0.21 dlogz:2.413>0.1]
4881it [36:28,  1.08s/it, bound:3217 nc:332 ncall:1.1e+06 eff:0.4% logz=45.17+/-0.21 dlogz:2.407>0.1]
4883it [36:28,  1.22it/s, bound:3219 nc:400 ncall:1.1e+06 eff:0.4% logz=45.17+/-0.21 dlogz:2.401>0.1]
4885it [36:28,  1.62it/s, bound:3221 nc:  1 ncall:1.1e+06 eff:0.5% logz=45.42+/-0.22 dlogz:1.408>0.1]
4887it [36:28,  2.17it/s, bound:3223 nc:346 ncall:1.1e+06 eff:0.4% logz=45.17+/-0.21 dlogz:2.389>0.1]
4889it [36:34,  1.12s/it, bound:3225 nc:362 ncall:1.1e+06 eff:0.4% logz=45.17+/-0.21 dlogz:2.383>0.1]
4891it [36:34,  1.23it/s, bound:3227 nc:337 ncall:1.1e+06 eff:0.4% logz=45.18+/-0.21 dlogz:2.377>0.1]
4893it [36:34,  1.68it/s, bound:3229 nc:362 ncall:1.1e+06 eff:0.4% logz=45.18+/-0.21 dlogz:2.371>0.1]
4895it [36:34,  2.29it/s, bound:3231 nc:330 ncall:1.1e+06 eff:0.4% logz=45.18+/-0.21 dlogz:2.365>0.1]
4897it [36:39,  1.12s/it, bound:3233 nc:416 ncall:1.1e+06 eff:0.4% logz=45.18+/-0.21 dlogz:2.359>0.1]
4899it [36:40,  1.24it/s, bound:3235 nc:404 ncall:1.1e+06 eff:0.4% logz=45.18+/-0.21 dlogz:2.353>0.1]
4901it [36:40,  1.71it/s, bound:3237 nc:381 ncall:1.1e+06 eff:0.4% logz=45.18+/-0.21 dlogz:2.347>0.1]
4904it [36:40,  2.66it/s, bound:3240 nc:407 ncall:1.1e+06 eff:0.4% logz=45.19+/-0.21 dlogz:2.338>0.1]
4906it [36:46,  1.08s/it, bound:3242 nc:469 ncall:1.1e+06 eff:0.4% logz=45.19+/-0.21 dlogz:2.332>0.1]
4908it [36:46,  1.26it/s, bound:3244 nc:329 ncall:1.1e+06 eff:0.4% logz=45.19+/-0.21 dlogz:2.326>0.1]
4911it [36:46,  1.95it/s, bound:3247 nc:351 ncall:1.1e+06 eff:0.4% logz=45.19+/-0.21 dlogz:2.317>0.1]
4913it [36:52,  1.16s/it, bound:3249 nc:333 ncall:1.1e+06 eff:0.4% logz=45.19+/-0.21 dlogz:2.311>0.1]
4915it [36:52,  1.16it/s, bound:3251 nc:382 ncall:1.1e+06 eff:0.4% logz=45.19+/-0.21 dlogz:2.306>0.1]
4917it [36:52,  1.57it/s, bound:3253 nc:360 ncall:1.1e+06 eff:0.4% logz=45.20+/-0.21 dlogz:2.300>0.1]
4919it [36:52,  2.12it/s, bound:3255 nc:352 ncall:1.1e+06 eff:0.4% logz=45.20+/-0.21 dlogz:2.294>0.1]
4921it [36:58,  1.11s/it, bound:3257 nc:287 ncall:1.1e+06 eff:0.4% logz=45.20+/-0.21 dlogz:2.288>0.1]
4923it [36:58,  1.25it/s, bound:3259 nc:372 ncall:1.2e+06 eff:0.4% logz=45.20+/-0.21 dlogz:2.282>0.1]
4925it [36:58,  1.72it/s, bound:3261 nc:409 ncall:1.2e+06 eff:0.4% logz=45.20+/-0.21 dlogz:2.276>0.1]
4927it [36:58,  2.35it/s, bound:3263 nc:348 ncall:1.2e+06 eff:0.4% logz=45.20+/-0.21 dlogz:2.270>0.1]
4929it [37:03,  1.04s/it, bound:3265 nc:387 ncall:1.2e+06 eff:0.4% logz=45.21+/-0.21 dlogz:2.264>0.1]
4931it [37:03,  1.34it/s, bound:3267 nc:382 ncall:1.2e+06 eff:0.4% logz=45.21+/-0.21 dlogz:2.258>0.1]
4933it [37:03,  1.86it/s, bound:3269 nc:328 ncall:1.2e+06 eff:0.4% logz=45.21+/-0.21 dlogz:2.252>0.1]
4935it [37:03,  2.54it/s, bound:3271 nc:369 ncall:1.2e+06 eff:0.4% logz=45.21+/-0.21 dlogz:2.247>0.1]
4937it [37:08,  1.04s/it, bound:3273 nc:433 ncall:1.2e+06 eff:0.4% logz=45.21+/-0.21 dlogz:2.241>0.1]
4939it [37:09,  1.34it/s, bound:3275 nc:373 ncall:1.2e+06 eff:0.4% logz=45.21+/-0.21 dlogz:2.235>0.1]
4941it [37:09,  1.85it/s, bound:3277 nc:328 ncall:1.2e+06 eff:0.4% logz=45.22+/-0.21 dlogz:2.229>0.1]
4943it [37:09,  2.51it/s, bound:3279 nc:187 ncall:1.2e+06 eff:0.4% logz=45.22+/-0.21 dlogz:2.223>0.1]
4945it [37:14,  1.08s/it, bound:3280 nc:314 ncall:1.2e+06 eff:0.4% logz=45.22+/-0.21 dlogz:2.217>0.1]
4947it [37:14,  1.29it/s, bound:3282 nc:359 ncall:1.2e+06 eff:0.4% logz=45.22+/-0.21 dlogz:2.211>0.1]
4949it [37:14,  1.78it/s, bound:3284 nc:296 ncall:1.2e+06 eff:0.4% logz=45.22+/-0.21 dlogz:2.206>0.1]
4951it [37:15,  2.42it/s, bound:3286 nc:287 ncall:1.2e+06 eff:0.4% logz=45.22+/-0.21 dlogz:2.200>0.1]
4953it [37:20,  1.13s/it, bound:3288 nc:300 ncall:1.2e+06 eff:0.4% logz=45.22+/-0.21 dlogz:2.194>0.1]
